label,data
1,피부과는 다녀봤는데 그냥 돈 쓰면 좋아지고 안 쓰면 더러워져
1,키키 웃기네 역시 모든 건 돈인가
1,안 좋으면 돈으로 혼내줘야지... 그래서 내가 뭐든 잘 못 혼내
1,그리고 피부과 약 독해
1,맞아 잘못 먹으면 더 심해진다던데
1,독한 거 쓰면 머리털 빠진대 안되겠다
1,아니 근데 탈모약은 안 먹어?
1,아는 병원 있는데 소개 시켜줄까
1,아니 그거 건강에 안 좋다고 안 먹는겨 저 친구... 남성 건강에...
1,그거 먹으면 정력 약해진다잖아 안 먹어 하하
1,키키 내 친구 남친 먹는데 먹어도 이미 쎄서 괜찮다던데
1,그래 건강이 좀 안 좋아지면 비뇨기과도 다니면 되는 거지...
1,뭐든 서양 약들로 처방 받으면 건강에 더 안 좋아...
1,하하 *이 남성 쪽으로 건강이 안 좋나 보네
1,*는 뭔데 자신감 넘치네?
1,나는 쟤한테 물어보면 될 거 아냐
1,키키 난 탈모 약 좀 먹어야 될 거 같아~
1,*이는 탈모약 먹어서 탈모 다 나아도 괜찮을 듯
1,자꾸나 머리털로 뭐라 하지 마라
1,"키키 스트레스 받지 마, 건강에 안 좋아 ㅠ"
1,"맞아 스트레스는 만병의 근원, 그러니까 나보고 운동하라고 스트레스 주지 마"
1,스트레스 받으면서 운동하면 운동으로 스트레스 풀려고 해서 더 운동 잘 된대
1,"키키 그게 맞냐 이중 스트레스잖아.,."
1,맞아 그건 너무 변태적인 성향이야.
1,난 그냥 편안하고 싶어
1,적당한 운동은 뭐든 좋다고~ 하다못해 길거리 산책 하는 것두
1,산책 나 4시간씩 하는데 괜찮아?
1,* 너는 너무 건강이 좋다 못해 팔딱 거리나 본데?
1,나도 걷는 거 개좋아함 두정역에서 쌍용역까지 걸어갔었어
1,여친이랑 전화하면 기본 4시간이라 ㅎ
1,역에서 역까지는 지하철 타고 가라고 있는 거야
1,그냥 막 걷고 싶을 때 있지 않아...?
1,소화 안될 때나 그럴 때
1,밤에 밥 먹고 배부르면 산책하고 자면 꿀
1,우선 그건 시간이 있어야 하는 거 아니야 ?
1,시간이 있으려면 돈이 많아야 하고 결국 건강도 돈이야
1,빨리 더 추워지기 전에 무슨 수를 써서라도 *이 운동 시켜야겠다
1,키키 추우면 추어서 못하잖아 훌라우프 해
1,훌라후프 좋넹 아 인터넷에서 하나 살까
1,훌라후프 택배로 시키면 배달 기사 엘리베이터 못 타는 거 아니야?
1,야야 애들아 나 오늘 당근으로 드디어 물건 팔았다 ㅠ
1,키키 아 그거 생각 못했네...
1,뭐 팔았냐 넌
1,나도 당근으로 물건 좀 팔고 싶다 안 팔려...
1,"나 닭가슴살 키키 안 먹어서 훌라우프도 올릴라고, 그 모래 주머니 훌라우프"
1,아 그럼 너가 당근마켓에 올리고 내가 살게.
1,키키 당근마켓 떡상 하는 소리 들리네.
1,키키 어어 얼마에 올리지 너가 추천해봐
1,우리 주식 사두고 당근으로 서로 서로 물물 교환하자.
1,아 상장 안 했나
1,키키 걔네는 근데 뭘로 돈 버는 걸까. 겨우 지역 광고로...?
1,그러게 당근은 뭘로 돈 버는 거지 궁금하다
1,그럼 당근에 당근 회장님이랑 식사권 올려봐 연락 오지 않을까
1,**** 샤라웃 하는 건가... 난 기권할게
1,누구신데 제 의사 없이 제 식사권을 올리시는 거죠?
1,키키 제가 식사해드릴게요 회장님.
1,5만원에 쿨거리 디씨 없음
1,5만원 내고 *랑 밥 먹는 거면 *가 밥 사도 적자임 우린
1,대신 식사는 사 주셔야 돼요 식사권 사느라 돈 다 썼어여;
1,키키 겁나 웃기네 그냥 네이버 지식인에 물어보자
1,지금 올리면 되는 건가?
1,아니면 이미 궁굼해 하는 사람 있을 듯
1,쿠팡 이런 건 와우 이런 거 있잖아 당근은 뭘까 진짜
1,인터넷엔 많은 것들이 있고 많은 사람들이 있는데 대부분은 나랑 비슷한 거 궁금해 함. 분명 있을 듯
1,심지어 걔넨 중계 수수료도 없어 키키
1,그러게 나도 모르게 결제 되는 건 아니겠지
1,다행히도 당근마켓 한번도 이용 안 해봄.
1,나는 물건이 안 팔려서 이용 못하는 중 하하
1,키키 뭐 파는데 궁금하긴 하네
1,그거 너가 당근당근 안 해서 그래.
1,티비 보니까 당근 올린 순간부터 당근당근 당근 당근 이래야 하던데
1,요번에 초록뱀에서 드라마 하나 제작한다고 뜨더라
1,나도 닭가슴 올리자마자 3명한테 연락 옴
1,무슨 드라마? 난 아직도 이태원 클라쓰에서 헤어 나오지 못해서.
1,그거 나의 해방일지?라는 드라만데 배우들 엄청 불렀다더라
1,배우 누구 누구 나오는데? 어디서 하는 거지
1,엥 뭔가 들어본 기억 있는데...
1,누구였더라... 기억이 안나 ***였나...
1,*** 엄청 오랜만이다? 오랜만에 티비에서 보는 거 같아
1,워후 *** 나오면 무조건 부자 집 아들일 테니까 재벌들 나오겠네
1,*** *** ***...?이래 뭐지 나 처음 들어보는 거 실환가
1,엥 완전 캐스팅 장난 아닌데? 넷플이야?
1,아 ***도 나와?
1,디피도 나오더니 요즘 빡일 하시네
1,누군지 몰랑... 디피에도 나왔던 애들이야?
1,연예인도 물들어오면 노 저야지 않겠냐
1,*** 디피에서 그 배드민턴 치는 장교...?
1,부럽다 인생 한방인데 한방 제대로 탔네
1,인생은 원래 한방이다 근데 연예인은 하기 싫음
1,맞앙... 내 멘탈로는 못해 연예인
1,나도 잘생기기만 했으면 티비 한 두 번은 타지 않았을까?
1,아니 나 초딩 때 우리 학교 급식 머 한다고 찍어갔는데 나왔을 듯 하하
1,나는 독립기념관에 하도 방송 많이 나와서 여러번 나왔을 듯
1,키키 독립기념관 수혜자네 동네 살면서
1,키키 독기 오랜만에 듣네 군인 때 많이 갔는데
1,마쟝 휴가 나오면 오잖아 들... 아 이태원 클라쓰 보는데 *** 연기 지렸다 진짜
1,요즘 독립 뭐 그런 영화 많이 나오면서 가 끔 다시 가고 싶긴 함
1,난 그 은밀하게 위대하게? 그거 넘 재밌게 봐서 만화책도 삼
1,뭐 태극기 휘날리며 같은 거?
1,그건 우리 유년 시절에 나오던 거잖아...
1,"유년 시절이라니, 남한이랑 북한 싸우는 내용임"
1,야 그건 대충 제목 보면 15살 이상이면 다 알겠다
1,"아니 영화 상영이 우리 어릴 때 상영하던거라구,"
1,키키 은밀하고 위대하게~ 쉿! 비밀
1,키키 근데 진짜 오랜만이다. 그것도 하긴 나온 지 엄청 오래된 듯
1,은밀하게 위대하게는 *** 팔굽혀펴기 하는 게 레전드였지
1,그 막 허리 뒤로 꺽이고 그거 아니야?
1,와 인정하지. 그거 하고 딱 북한 간첩 집에 온 거 눈치 까고 둘이 싸우는 것 까지가 최고지
1,근육 그만큼 찢어지면 소원이 없겠다... 밥부터 굶어야 하나
1,그거 아니냐 *** 묶여있는데 다리 올려서 풀고 나감 미쳤음
1,그냥 칼로 찢는게 제일 빠를 듯...
1,칼로 찢다가 죽어... 영화를 많이 봐서 그런가 말이 험하게 잘나오네~
1,"묶였는데 칼로 어떻게 찢냐구요,"
1,만화책 아직도 집에 있을 건데 봐야겠다
1,히히 우리 *이는 90kg까지 쪘으면 좋겠엉 ㅠ ㅠ
1,90키로 찌고 소주병 들고 다니는 초록 트레이닝복 *** vs 70키로 근찢남 *이
1,난 ***을 선택하겠어 얼굴이 최고
1,밥 먹었나 친구들. 난 먹음
1,뭐 먹었오 난 핫도그 먹음
1,난 떡볶이에 한솥 먹음 배불배불
1,아 *이... 자꾸 왜 내 메뉴 따라해?
1,나도 떡볶이에 튀김 먹음
1,키키 잘 챙겨 먹었네 너네 뭐야
1,밥 먹어야 힘내서 일을 하지 ㅠ
1,키키 아니 밥 먹고 살려고 일하는 건데 ...
1,그니까 ... 밥은 잘 챙겨 먹어야 함
1,근데 밥만 잘 챙겨 먹어도 건강해져
1,근데 너무 많이 챙겨 먹으면 어떡해?
1,그냥 많이 챙겨 먹어 살찌는 거지 뭐
1,"바로 돼지야 과유불급이다, 적당히 먹어"
1,난 안 먹어도 불급이야 근데 왜 자꾸 쳐 먹지 대단해
1,적당히 먹는 게 제일 어려워 안 먹는 건 할 수 있는데 ...
1,"사실 나도 먹어도 먹어도 배고프더라 먹고 싶은 게 너무 많아 아침, 아침겸 점심, 점심, 점심겸 저녁, 저녁, 야식 이렇게 먹어줘야 됌"
1,키키 그건 진짜 먹으려고 사는 건데? 안 먹이면 울듯
1,인정임 세상에 맛있는 거 너무 많아 하루 세끼는 부족해
1,그렇게 먹으면 최소 식비 100만원
1,근데 이미 나는 세끼 넘게 먹긴 해
1,내가 아는 오빠 중에 진짜 먹는 거에 진심이라 한 학기 식비 500만원 나오는 오빠 있음
1,"아 깜짝이야 한 달 말 하는 줄,"
1,나도 키키 한 달에 500이면 쓰라고 해도 못씀 돈 없어서
1,키키 그니까 나도 장난으로 오빠 한 달에 식비 500이라며~ 그랬는데 한 학기래 키키
1,6개월 동안 벌어도 5백이 안돼요;
1,숨만 쉬고 밥만 먹어야 돼
1,나 진짜 월세만 안내도 돈 좀 아낄텐데.
1,우리 돈 모아서 전세 집가자
1,뭔 우리여 *아 잘가 놀러 갈게
1,쓰리룸 갈려면 돈을 얼마나 써야 되는 거냐
1,아 같이 살자고 우리 행복했잖아 ...
1,키키 그냥 밤새 얘기한 기억 밖에 없음 가끔 시험 기간에 공부하고
1,난 행복했는데 넌 아니였니...? 나만 즐거웠어
1,키키 공부하는 척은 해야지.
1,아무튼 * ... 우리 추억 잊은 것 같아 속상하네 ...
1,키키 너 남친이랑 헤어져서 처 울고 *이 가위 눌리고 난리 남
1,"키키 어 그런 걸 기억해,? 내가 그랬다고?"
1,진짜 미안한데 키키 나 태어나서 가위눌려본 적 한 번도 없어 그거 *이일 듯
1,"난 다 기억한다구 , 엥 너 아니라구 아니야 가위 울렸었어 너가 기억을 못하는 거지"
1,나도 기억 못함 거짓말 하지마
1,그니까. 나 가위 눌려본 적 단 한번도 없어 궁금한데 궁금하지 않아
1,진짜 ... 내 말 안 믿어 주고 너무해
1,키키 생각해보니까 누군지 기억나 ㅎ
1,*는 뭐하고 살았냐
1,*이 아님? 나는 아니야 .아 아무튼 같이 살자 애덜앙
1,키키 그러게 우리 언제 같이 사냐
1,같이 살면 스트레스 받을 듯 인간은 혼자여야 행복해
1,아니야 우리 되게 잘 맞을 거야.
1,근데 너네랑 살면 고막 찢어질 듯
1,집 들어 가서 누우면 나름 조용해
1,난 원래 말이 없는 편이야 오해 말아줘
1,키키 나도 말 없는 편인데 그럼 누가 말하는 거즤...
1,맨날 만나면 할 말도 없음
1,*이만 말 많아. 맨날 만나면 그냥 다 자기 방에 박혀서 있다가 밥 먹을 때만 거실에 모이는 거지
1,키키 하긴 우리 현생 바빠서 얼굴도 잘 못 볼 수도 있어
1,ㄴㄴ 밥도 따로 먹을 듯 귀찮아서 ㅋ
1,키키 그냥 티비나 잠깐 볼 때 거실에서 만나는 거지.
1,지금 봐봐 자전거 타고 오고 한참 걸어서 오고 이런 걸 줄이고 최고의 교통 편을 구축하는 거야
1,키키 그냥 따로 살가 가까운데 뭐 자전거 타고 갈게
1,같이 살면 뽕 뽑으려고 집에만 있을 거 같은데 ㅠ
1,정말 * 우리랑 같이 살기 죽어도 싫구나?
1,키키 뽕봅는 건 뭐야 돈 주면 같이 살게 돈 없어 학교 긱사도 못 들어가는데
1,키키 기숙사 비싸? 우리는 학기에 60?
1,아니 그냥 전세집 가면 되잖아 ㅠㅠ 전세 집은 그렇게 돈 안 나간다고 ㅠ
1,키키 우리도 55 키키 그것도 아까움
1,"엥 학기에 55면 싼 건대, 기숙사 진짜 좋음"
1,여러분 그냥 같이 살자구요...
1,이렇게 자주 만날 거면 자전거 타고 걸어 다니고 이런 것보다 이게 이득이란 말입니다
1,맞아 싸지 전에 알바 3탕 뛸 때는 긱사 살았는데 이제 못해 셔틀 타고 다님
1,알바 뛴 거 다 어따 썻어 그 돈이면 자취도 가능
1,그럼 잠깐 알바 3개 다시 하고 같이 살자 우리. 셔틀버스를 타긴 왜 타
1,학자금 대출 갚았지 이제 갚지도 못해 직장 다니면 갚아야지 키키 셔틀 최구
1,알바 3개하면 수업은 들을 수 있냐?
1,요즘 비대면이니까 버스 타고 가면서 강의 듣고 학교 도착하면 대면 강의 듣고 그러면 되겠네
1,나 맨날 12시에 들어와서 과제하고 새벽 5시에 자고 올 1교시라 8시에 일어남
1,"비대면인데 학교를 왜 가요, 집에서 듣겠지 몰아서?"
1,완전 좋은 동거인 인데? 같이 살자
1,키키 너 남친이랑 헤어졌냐 왜케 같이 살재
1,그렇게 살면 죽을지도 몰라 난 ㅠㅠ 피곤해
1,죽어도 버스 타고 죽어라.
1,출근은 하려고 했다는 의지를 비춰야지
1,키키 그때 진짜 자살할 뻔 그렇겐 못 살겠드라
1,아 근데 진짜 주변에 과로사 한 사람 있음 조심해라
1,엥 진짜? 무섭네... 근데 지금 과로 안 하면 나중에 굶어서 아사 할 듯
1,헐헐 진짜야 ... 일 때문에 ? ㅠㅠ 와
1,난 그렇게는 못살아 워라밸 중요해
1,워워워 해야 늙어서 먹고 살지...
1,그게 쉽지 않을 듯 ... 안 해 봤지만 ... 직장 다니는 거
1,난 근로 다녔었잖아 방학 때
1,아 근데 진짜 요즘 너무 힘들어 일 좀 그만 하도 싶어
1,그럴 만하지 너 12월에 그만 둔다 했었나?
1,11월 아니야? 난 아직 멀었음
1,11월까지 하고 그만두고 엄마 병원 간병 하러야지
1,아하 그렇구만 어머니 큰 수술 하시는 거야? ㅜㅠ
1,간병은 그냥 진짜 찐으로 간병만?
1,웅응 인골 연골 넣는 수술이라서 아주 못 걷게 되는 거라서 가야 해 내가
1,그래도 딸 있어서 다행이네 ㅜㅜ * 일 그만둬도 못 쉬겠구먼
1,가서 ㄹㅇ 간병인 되겠네 아픈 사람 보다 간병인이 더 힘들대
1,어휴 그래도 우리 오빠는 전역하고 계속 집 돈 갚아야 해서 일만했는데
1,오빠도 고생 많으셨겠네 효자들
1,우리 동생도 500모아옴 군대서 돈 모아옴
1,아 나도 얼른 취업해서 돈 모아야 하는데
1,우와 그거 가능하냐 멋있네
1,근데 나한테 용돈 받아씀 배은망덕한 동생
1,근데 군대에서 돈 모으는 건 진짜 대단하지 월급 몇 푼이라고
1,"키키 에엥 , 너 멋있다 나도 동생 군대에서 첫 휴가 때 동생이 용동 줌 ... 소중하게 보관 중... 감동 받아서"
1,나보다 많이 벌어; 군대 월급 많이 줌
1,그건 너가 적게 버는 거고 ... 근데 우리 오빠도 군대에서 돈 하나도 안 쓰거 휴가 나오면 맨날 나 신발 사줌
1,키키 많이 주냐 그래도 50정도 아니냐
1,"60넘게 줘, 내가 40벌어 살았는데"
1,그건 너가 일을 안 해서 그런 거라니까 ?
1,너 그 신발 우리한테 나눠 줬던 거 아니냐 ㅠㅠ
1,키키 신발 나눠줘라 나도 신어보자
1,미안한데 초등학생 때 군대 갔어 우리 오빠
1,앜 키키 아니구나 그럼 생일 선물이었나 그거 최근까지 그것만 신음
1,앗 그럼 미안 우리 동생 얼마 전에 전역해서
1,너도 동생 전역했냐 ? 몰랐네...
1,그니까 키키 최근 인줄 알았다 쏴리 엥 정이 동생 꽤 됐다 했잖아
1,"7월 제대, 민간인 된 지는 한 달 정도, 조기 전역이라"
1,야 진짜 우린 서로를 너무 모른다
1,키키 아니 너가 기억을 못하는 거라니까 가위눌린 것도 그래
1,군대 갔다 왔냐 아는 게 없어 하나도
1,아니 근데 솔직히 우리 오빠 군대 간지 10년 된 건 모르기 어려운데
1,그거는 헷갈린 거즤 ... 히히 우리 형제 얼마 나이 차이 안 나서 그랩
1,동생 몇 살인데 군대 간 거지
1,그래 다들 국방의 의무를 다 하고 왔다는 게 대단한 거지.
1,맞아 감사하게 생각하면 된 거지 ... 무사히 돌아오고
